01.04.2010;#005.8006;;Straßenentwässerung - Druckleitung;Linie;506;;
01.04.2010;#005.8007;;Kontrollschacht eckig ;Punkt;507;;
01.04.2010;#005.8007;;Umrisslinie Absturzbauwerk (Energieumwandlungsschacht);Linie;507;;
01.04.2010;#005.8008;;Kontrollschacht (künftig entfallend);Punkt;508;;
01.04.2010;#005.8008;;Entwässerungsleitung (künftig entfallend);Linie;508;;
01.04.2010;#005.8009;;Ecke des Kontrollschachtes der Entwässerung;Punkt;509;;
01.04.2010;#005.8009;;Umrisslinie des Kontrollschachtes;Linie;509;;
01.02.2011;#085.8002;;Drainageleitung DN 100;Linie;8502;;
01.02.2011;#085.8003;;Drainageleitung DN 150;Linie;8503;;
01.02.2011;#085.8004;;Drainageleitung DN 200;Linie;8504;;
01.02.2011;#085.8005;;Drainageleitung DN 250;Linie;8505;;
01.02.2011;#085.8006;;Drainageleitung DN 300;Linie;8506;;
01.02.2011;#085.8007;;Drainageleitung DN 400;Linie;8507;;
01.02.2011;#085.8012;;Straßenentwässerungsleitung DN 200;Linie;8512;;
01.02.2011;#085.8013;;Straßenentwässerungsleitung DN 300;Linie;8513;;
01.02.2011;#085.8014;;Straßenentwässerungsleitung DN 400;Linie;8514;;
01.02.2011;#085.8015;;Straßenentwässerungsleitung DN 500;Linie;8515;;
01.02.2011;#085.8016;;Straßenentwässerungsleitung DN 600;Linie;8516;;
01.02.2011;#085.8017;;Straßenentwässerungsleitung DN 700;Linie;8517;;
01.02.2011;#085.8018;;Straßenentwässerungsleitung DN 800;Linie;8518;;
01.02.2011;#085.8019;;Straßenentwässerungsleitung DN 900;Linie;8519;;
01.02.2011;#085.8020;;Straßenentwässerungsleitung DN 1000;Linie;8520;;
01.02.2011;#085.8021;;Straßenentwässerungsleitung DN 1100;Linie;8521;;
01.02.2011;#085.8022;;Straßenentwässerungsleitung DN 1200;Linie;8522;;
01.02.2011;#085.8023;;Straßenentwässerungsleitung DN 1300;Linie;8523;;
01.02.2011;#085.8024;;Straßenentwässerungsleitung DN 1400;Linie;8524;;
01.02.2011;#085.8025;;Straßenentwässerungsleitung DN 1500;Linie;8525;;
01.02.2011;#085.8026;;Straßenentwässerungsleitung DN 1600;Linie;8526;;
01.02.2011;#085.8027;;Straßenentwässerungsleitung DN 1700;Linie;8527;;
01.02.2011;#085.8028;;Straßenentwässerungsleitung DN 1800;Linie;8528;;
01.02.2011;#085.8029;;Straßenentwässerungsleitung DN 1900;Linie;8529;;
01.02.2011;#085.8030;;Straßenentwässerungsleitung DN 2000;Linie;8530;;
01.02.2011;#085.8040;;Straßenentwässerungsleitung DN 2200;Linie;8540;;
01.04.2010;#000.8051;;Muldenablaufschacht;Punkt;51;;
01.04.2010;#005.8011;;Muldenablaufschacht rund;Punkt;511;;
01.04.2010;#005.8012;;Muldenablaufschacht eckig;Punkt;512;;
01.04.2010;#005.8013;;Muldenablaufschacht mit Betonsockel;Punkt;513;;
01.04.2010;#005.8018;;Muldenablaufschacht (künftig entfallend);Punkt;518;;
01.04.2010;#005.8019;;Ecke des Muldenablaufschachtes (-bauwerkes);Punkt;519;;
01.04.2010;#005.8019;;Umrisslinie des Muldenablaufschachtes (-bauwerkes);Linie;519;;
01.04.2010;#000.8052;;Straßenablauf (allg.) - Bezugspunkt mittig;Punkt;52;;
01.03.2011;#005.8020;;Straßenablaufschacht schmal (mittig);Punkt;520;;
01.04.2010;#005.8021;;Straßenablaufschacht seitlich;Punkt;521;;
01.04.2010;#005.8022;;Straßenablaufschacht schmal (seitlich);Punkt;522;;
01.04.2010;#005.8023;;Bergablaufschacht breit (seitlich);Punkt;523;;
01.04.2010;#005.8024;;Hofablauf (mittig);Punkt;524;;
01.04.2010;#005.8028;;Straßenablaufschacht (künftig entfallend);Punkt;528;;
01.04.2010;#005.8029;;Ecke eines Straßenablaufs;Punkt;529;;
01.04.2010;#005.8029;;Umrisslinie eines Straßenablaufs;Linie;529;;
01.04.2010;#000.8053;;Straßenablauf im Randstein - Bezugspunkt mittig (oben) ;Punkt;53;;
01.04.2010;#005.8031;;Straßenablauf im Randstein (Bezugspunkt am Hochbord / seitlich unten);Punkt;531;;
01.07.2011;#005.8032;;Straßenablauf im Randstein (Bezugspunkt am Hochbord / seitlich oben);Punkt;532;;
01.04.2010;#005.8038;;Straßenablauf im Randstein (künftig entfallend) ;Punkt;538;;
01.04.2010;#000.8054;;Entwässerungsrinne;Punkt;54;;
01.04.2010;#000.8054;;Entwässerungsrinne;Linie;54;;
01.04.2010;#005.8042;;Kastenrinne;Punkt;542;;
01.04.2010;#005.8042;;Kastenrinne;Linie;542;;
01.04.2010;#005.8043;;Spitzrinne;Punkt;543;;;;;;
01.04.2010;#005.8043;;Spitzrinne;Linie;543;;;;;;
01.04.2010;#005.8044;;Pflasterrinne;Punkt;544;;;;;;
01.04.2010;#005.8044;;Pflasterrinne;Linie;544;;;;;;
01.04.2010;#005.8045;;Gitterrost;Punkt;545;;;;;;
01.04.2010;#005.8045;;Gitterrost;Linie;545;;;;;;
01.04.2010;#005.8048;;Tiefpunkt in Rinne;Punkt;548;;;;;;
01.04.2010;#005.8048;;Rinnensohle / Mitte Rinne;Linie;548;;;;;;
01.04.2010;#005.8049;;Punkt einer Umrisslinie einer Rinne;Punkt;549;;;;;;
01.04.2010;#005.8049;;Umrisslinie einer Rinne;Linie;549;;;;;;
01.04.2010;#000.8055;;Durchlass/Dole;Punkt;55;;;;;;
01.04.2010;#000.8055;;Durchlass/Dole;Linie;55;;;;;;
01.04.2010;#005.8051;;Durchlass - Einlauf;Punkt;551;;;;;;
01.04.2010;#005.8052;;Durchlass - Auslauf;Punkt;552;;;;;;
01.04.2010;#005.8053;;Dole - Einlauf;Punkt;553;;;;;;
01.04.2010;#005.8054;;Dole - Auslauf;Punkt;554;;;;;;
01.04.2010;#005.8055;;Auslauf einer Entwässerungsleitung;Punkt;555;;
01.04.2010;#005.8055;;unterirdischer Verlauf eines Durchlasses / einer Dole;Linie;555;;
01.04.2010;#005.8056;;Einlauf (Rohr im Graben);Punkt;556;;
01.04.2010;#005.8057;;Einleitungsstelle;Punkt;557;;
01.04.2010;#005.8058;;Durchlass/Dole (künftig entfallend);Punkt;558;;
01.05.2011;#005.8058;;Durchlass/Dole (künftig entfallend);Linie;558;;
01.04.2010;#005.8059;;Eckpunkt Durchlass / Dole;Punkt;559;;
01.04.2010;#005.8059;;Umrisslinie Durchlass / Dole - geländeunabhängig;Linie;559;;
01.04.2010;#000.8056;;Schlitzrinne (Mitte);Punkt;56;;
01.04.2010;#000.8056;;Schlitzrinne (Mitte) ;Linie;56;;
01.04.2010;#005.8062;;Schlitzrinne rechts;Punkt;562;;
01.04.2010;#005.8062;;Schlitzrinne rechts;Linie;562;;
01.07.2011;#005.8069;;Schlitzrinne Außenrand;Punkt;569;;
01.07.2011;#005.8069;;Schlitzrinne Umrisslinie;Linie;569;;
01.04.2010;#000.8057;;Punkt eines Linienverlaufs (Nutzung für Hilfspunkte E-Leitungen bei Digitalisierung);Punkt;57;;
01.05.2011;#005.8070;;Hilfspunkt für Mautkabel;Punkt;570;;
01.04.2010;#005.8071;;Hilfspunkt für Stromerdleitung ;Punkt;571;;
01.04.2010;#005.8072;;Hilfspunkt für Kabel der Verkehrsteuerungsanlage;Punkt;572;;
01.04.2010;#005.8073;;Hilfspunkt für Lichtwellenleiter / Glasfaserkabel;Punkt;573;;
01.04.2010;#005.8074;;Hilfspunkt für Sammelleitung / mehrfach genutzte Kabeltrasse ;Punkt;574;;
01.04.2010;#005.8075;;Hilfspunkt für Fernmeldeleitung (Fremdleitungen);Punkt;575;;
01.04.2010;#005.8076;;Hilfspunkt für Kabel Eisenbahn ;Punkt;576;;
01.04.2010;#005.8077;;Leitungs-/Kabelverlauf Aufnahmepunkt in Geländehöhe;Punkt;577;;
01.04.2010;#005.8078;;Leitungs-/Kabelverlauf Aufnahmepunkt Oberkante Leitung;Punkt;578;;
01.04.2010;#005.8079;;Leitungs-/Kabelverlauf Aufnahmepunkt Graben unten;Punkt;579;;
01.04.2010;#000.8058;;Entlüftung ;Punkt;58;;
01.04.2010;#005.8085;;Domschacht;Punkt;585;;
01.04.2010;#005.8086;;Domschacht Umrisslinienpunkt;Punkt;586;;
01.04.2010;#005.8086;;Domschacht Umrisslinie;Linie;586;;
01.04.2010;#005.8089;;Entlüftung oben;Punkt;589;;
01.04.2010;#000.8059;;Schachtsohle;Punkt;59;;
01.04.2010;#000.8059;;Umrisslinie Schacht unterirdisch;Linie;59;;
01.09.2011;#005.8090;;Einzugsgebiet Straßenentwässerung;Linie;590
01.04.2010;#005.8091;;Hilfspunkt Entwässerung;Punkt;591
01.04.2010;#005.8093;;Einlauf im Schacht (Haupteinlauf);Punkt;593
01.04.2010;#005.8095;;Auslauf im Schacht;Punkt;595
01.04.2010;#005.8097;;Nebeneinlauf im Schacht;Punkt;597
01.04.2010;#005.8099;;Überlauf ;Punkt;599
01.04.2010;#000.8060;;Kontrollschacht einer Ver- und Entsorgungsrohrleitung;Punkt;60
01.04.2010;#000.8060;;Ver-, Entsorgungsrohrleitung (allg.);Linie;60
01.04.2010;#006.8000;;Schutzrohr;Punkt;600
01.04.2010;#006.8000;;Schutzrohr;Linie;600
01.07.2011;#086.8000;;Umrisslinie Schutzrohr;Punkt;8600
01.04.2010;#086.8000;;Umrisslinie Schutzrohr;Linie;8600
01.04.2010;#006.8001;;Kontrollschacht Wasserleitung ;Punkt;601
01.04.2010;#006.8001;;Wasserleitung (Hilfspunkt: 691);Linie;601
01.04.2010;#006.8002;;Kontrollschacht Fernwärmeleitung;Punkt;602
01.04.2010;#006.8002;;Fernwärmeleitung (Hilfspunkt: 692);Linie;602
01.04.2010;#006.8003;;Kontrollschacht Ölleitung;Punkt;603
01.04.2010;#006.8003;;Ölleitung (Hilfspunkt: 693);Linie;603
01.04.2010;#006.8004;;Kontrollschacht Gasleitung;Punkt;604
01.04.2010;#006.8004;;Gasleitung (Hilfspunkt: 694);Linie;604
01.04.2010;#006.8005;;Wasserfassung (Brunnen);Punkt;605
01.04.2010;#006.8005;;Wasserfassung (Brunnen) - Umrisslinie;Linie;605
01.04.2010;#006.8006;;Kontrollschacht Regenwasserleitung;Punkt;606
01.04.2010;#006.8006;;Regenwasserleitung (Hilfspunkt: 696);Linie;606
01.04.2010;#006.8007;;Kontrollschacht Mischwasser ;Punkt;607
01.04.2010;#006.8007;;Mischwasserleitung (Hilfspunkt: 697);Linie;607
01.04.2010;#006.8008;;Kontrollschacht Schmutzwasser ;Punkt;608
01.04.2010;#006.8008;;Schmutzwasserleitung (Hilfspunkt: 698);Linie;608
01.04.2010;#006.8009;;Kontrollschacht-Bauwerksecke;Punkt;609
01.04.2010;#006.8009;;Umrisslinie des Kontrollschacht-Bauwerks;Linie;609
01.04.2010;#000.8061;;Schieberschacht;Punkt;61
01.04.2010;#006.8011;;Schieberschacht Wasser;Punkt;611
01.04.2010;#006.8012;;Schieberschacht Fernwärmeleitung;Punkt;612
01.04.2010;#006.8013;;Schieberschacht Ölleitung;Punkt;613
01.04.2010;#006.8014;;Schieberschacht Gas;Punkt;614
01.04.2010;#006.8015;;Schieberschacht Schmutzwasserleitung;Punkt;615
01.04.2010;#006.8018;;Kontrollschacht (künftig entfallend);Punkt;618
01.04.2010;#006.8018;;Leitung (künftig entfallend);Linie;618
01.04.2010;#006.8019;;Regenfallrohr;Punkt;619
01.04.2010;#006.8019;;Umrisslinie Regenfallrohr;Linie;619
01.04.2010;#000.8062;;Schaltkasten / Kabelausstattungen;Punkt;62
01.04.2010;#006.8020;;Schaltkasten oben mitte;Punkt;620
01.04.2010;#006.8021;;Verbindungsmuffe;Punkt;621
01.04.2010;#006.8022;;Abzweigmuffe;Punkt;622
01.04.2010;#006.8023;;Kondensatormuffe;Punkt;623
01.04.2010;#006.8024;;Pupinspulenmuffe, Pupinspulenkasten;Punkt;624
01.04.2010;#006.8025;;Blindmuffe;Punkt;625
01.04.2010;#006.8026;;Kupplung;Punkt;626
01.04.2010;#006.8027;;Schaltkasten, Aufnahmepunkt Mitte seitlich;Punkt;627
01.04.2010;#006.8028;;Schaltkastenecke unten;Punkt;628
01.04.2010;#006.8028;;Schaltkasten-Umrisslinie unten;Linie;628
01.04.2010;#006.8029;;Schaltkastenecke oben *;Punkt;629
01.04.2010;#006.8029;;Schaltkasten-Umrisslinie oben *;Linie;629
01.04.2010;#000.8063;;Kabelstein (allgemein);Punkt;63
01.04.2010;#000.8063;;Streckenkabel BAB (AUSA) Kupferkabel;Linie;63
01.04.2010;#006.8030;;Kabelschleife (Aufnahmepunkt oberirdisch);Punkt;630
01.04.2010;#006.8031;;Kabelstein AUSA;Punkt;631
01.04.2010;#006.8031;;BAB Lichtwellenleiter / Glasfaserkabel;Linie;631
01.04.2010;#006.8032;;Muffenstein AUSA ;Punkt;632
01.04.2010;#006.8033;;Muffe (Aufnahmepunkt oberirdisch);Punkt;633
01.04.2010;#006.8034;;Pupinspule (Aufnahmepunkt oberirdisch);Punkt;634
01.04.2010;#006.8035;;Kabelstein Strom;Punkt;635
01.04.2010;#006.8036;;Marke Gas;Punkt;636
01.04.2010;#006.8037;;Marke Wasser;Punkt;637
01.04.2010;#006.8038;;Kabelstein Fernmeldeleitung;Punkt;638;;
01.04.2010;#006.8039;;Kabelstein Eisenbahn;Punkt;639;;
01.04.2010;#000.8064;;Kabelschacht;Punkt;64;;
01.04.2010;#000.8064;;E-Leitungen (allgem.) ;Linie;64;;
01.04.2010;#006.8040;;Leerrohr / Kabelformstein;Punkt;640;;
01.04.2010;#006.8040;;Leerrohr / Kabelformstein;Linie;640;;
01.07.2011;#086.8040;;Umrisslinie Leerrohr / Kabelformstein;Punkt;8640;;
01.02.2011;#086.8040;;Umrisslinie Leerrohr / Kabelformstein;Linie;8640;;
01.04.2010;#006.8041;;Kabelschacht Strom;Punkt;641;;
01.04.2010;#006.8041;;Stromerdleitung (Hilfspunkt: 571);Linie;641;;
01.04.2010;#006.8042;;Kabelschacht Verkehrssteuerungsanlage;Punkt;642;;
01.04.2010;#006.8042;;Kabel der Verkehrsteuerungsanlage (Hilfspunkt: 572);Linie;642;;
01.04.2010;#006.8043;;Kabelschacht Lichtwellenleiter;Punkt;643;;
01.04.2010;#006.8043;;Lichtwellenleiter / Glasfaserkabel (Hilfspunkt: 573);Linie;643;;
01.04.2010;#006.8044;;Kabelschacht Sammelleitung;Punkt;644;;
01.04.2010;#006.8044;;Sammelleitung / mehrfach genutzte Kabeltrasse (Hilfspunkt: 574);Linie;644;;
01.04.2010;#006.8045;;Kabelschacht Fernmeldeleitung;Punkt;645;;
01.04.2010;#006.8045;;Fernmeldeleitung (Fremdleitungen) (Hilfspunkt: 575);Linie;645;;
01.04.2010;#006.8046;;Kabelschacht Eisenbahn;Punkt;646;;
01.04.2010;#006.8046;;Kabel Eisenbahn (Hilfspunkt: 576);Linie;646;;
01.04.2010;#006.8048;;Kabelschacht Toll Collect;Punkt;648;;
01.04.2010;#006.8048;;Kabel Toll Collect;Linie;648;;
01.04.2010;#006.8049;;Kabelschachtecke;Punkt;649;;
01.04.2010;#006.8049;;Kabelschacht-Umrisslinie;Linie;649;;
01.04.2010;#000.8065;;Gittermast;Punkt;65;;
01.04.2010;#006.8051;;Hilfspkt für Stromfreileitung;Punkt;651;;
01.04.2010;#006.8053;;Gittermastmittelpunkt;Punkt;653;;
01.04.2010;#006.8053;;Gittermast-Diagonallinie;Linie;653;;
01.04.2010;#006.8055;;Gittermastecke;Punkt;655;;
01.04.2010;#006.8055;;Gittermast-Umrisslinie;Linie;655;;
01.02.2011;#006.8057;;Gittermastfundament unten;Punkt;657;;
01.02.2011;#006.8057;;Gittermastfundament unten Umrisslinie;Linie;657;;
01.02.2011;#006.8058;;Gittermastfundament oben;Punkt;658;;
01.04.2011;#006.8058;;Gittermastfundament oben Umrisslinie;Linie;658;;
01.04.2010;#006.8059;;Gittermast Mitte oben *;Punkt;659;;
01.04.2010;#000.8066;;Mast;Punkt;66;;
01.04.2010;#000.8066;;Freileitung (allg.);Linie;66;;
01.04.2010;#006.8060;;20 KV Stromfreileitung;Linie;660;;
01.04.2010;#006.8061;;Betonmast;Punkt;661;;
01.04.2010;#006.8061;;Stromfreileitung (Hilfspunkt: 651);Linie;661;;
01.04.2010;#006.8062;;Holzmast;Punkt;662;;
01.04.2010;#006.8062;;110 KV Stromfreileitung;Linie;662;;
01.04.2010;#006.8063;;Holzmast (A-Mast);Punkt;663;;
01.04.2010;#006.8063;;220 KV Stromfreileitung;Linie;663;;
01.04.2010;#006.8064;;Stahlmast;Punkt;664;;
01.04.2010;#006.8064;;380 KV Stromfreileitung;Linie;664;;
01.04.2010;#006.8065;;Hilfspkt für Fernmeldefreileitung;Punkt;665;;
01.04.2010;#006.8065;;Fernmeldefreileitung (Hilfspunkt: 665);Linie;665;;
01.04.2010;#006.8066;;Fahrdrahtmast (Eisen-, Straßenbahn);Punkt;666;;
01.04.2010;#006.8066;;Fahrdraht / Oberleitung;Linie;666;;
01.04.2010;#006.8067;;Sendemast;Punkt;667;;
01.04.2010;#006.8068;;Fahnenmast;Punkt;668;;
01.04.2010;#006.8069;;Mast oben *;Punkt;669;;
01.04.2010;#000.8067;;Fernsprechzelle;Punkt;67;;
01.04.2010;#000.8067;;Fernsprechzelle (Umriss);Linie;67;;
01.04.2010;#006.8070;;Fernsprechzelle Mittelpunkt oben;Punkt;670;;
01.04.2010;#006.8075;;Fernsprechzelle Eckpunkt unten;Punkt;675;;
01.04.2010;#006.8075;;Umrisslinie einer Fernsprechzelle unten;Linie;675;;
01.04.2010;#006.8079;;Fernsprechzelle Eckpunkt oben *;Punkt;679;;
01.04.2010;#006.8079;;Umrisslinie einer Fernsprechzelle oben *;Linie;679;;
01.04.2010;#000.8068;;Hydrant ;Punkt;68;;
01.04.2010;#006.8081;;Hydrant Unterflur;Punkt;681;;
01.04.2010;#006.8082;;Wasserhahn;Punkt;682;;
01.04.2010;#006.8085;;Hydrant Oberflur - Geländehöhe;Punkt;685;;
01.04.2010;#006.8086;;Hydrant im Tunnel;Punkt;686;;
01.04.2010;#006.8089;;Hydrant Oberflur - oben *;Punkt;689;;
01.04.2010;#006.8091;;Hilfspunkt für Wasserleitung ;Punkt;691;;
01.04.2010;#006.8092;;Hilfspunkt für Fernwärmeleitung ;Punkt;692;;
01.04.2010;#006.8093;;Hilfspunkt für Ölleitung ;Punkt;693;;
01.04.2010;#006.8094;;Hilfspunkt für Gasleitung;Punkt;694;;
01.02.2011;#006.8096;;Hilfspunkt für Regenwasserleitung ;Punkt;696;;
01.02.2011;#006.8097;;Hilfspunkt für Mischwasserleitung ;Punkt;697;;
01.02.2011;#006.8098;;Hilfspunkt für Schmutzwasserleitung ;Punkt;698;;
01.04.2010;#000.8070;;Schutzplanke einfach;Punkt;70;;
01.02.2011;#000.8070;;Einfache Distanz-Schutzplanke (EDSP) rechts;Linie;70;;
01.02.2011;#007.8000;;Leitpfosten;Punkt;700;;
01.04.2010;#007.8001;;Schutzplanke einfach - Geländehöhe;Punkt;701;;
01.04.2010;#007.8002;;Schutzplanke einfach - Beginn Absenkung Geländehöhe;Punkt;702;;
01.02.2011;#007.8002;;Einfache Schutzplanke (ESP) rechts;Linie;702;;
01.02.2011;#007.8004;;Schutzplanke einfach - Super Rail;Punkt;704;;
01.02.2011;#007.8004;;Schutzplanke einfach - Super Rail;Linie;704;;
01.04.2010;#007.8008;;Schutzplanke einfach - Beginn Absenkung oben;Punkt;708;;
01.04.2010;#007.8009;;Schutzplanke einfach - Oberkante Leitplanke;Punkt;709;;
01.04.2010;#007.8009;;Schutzplanke einfach oben;Linie;709;;
01.04.2010;#000.8071;;Schutzplanke doppelt;Punkt;71;;
01.02.2011;#000.8071;;Doppelte Distanz-Schutzplanke (DDSP) mittig;Linie;71;;
01.04.2010;#007.8011;;Schutzplanke doppelt - Geländehöhe unten;Punkt;711;;
01.04.2010;#007.8011;;Distanz-Schutzplanke doppelt rechts;Linie;711;;
01.04.2010;#007.8012;;Schutzplanke doppelt - Beginn Absenkung Geländehöhe unten;Punkt;712;;
01.02.2011;#007.8012;;Doppelte Schutzplanke (DSP) mittig;Linie;712;;
01.02.2011;#007.8014;;Schutzplanke doppelt - Super Rail ;Punkt;714;;
01.02.2011;#007.8014;;Schutzplanke doppelt - Super Rail ;Linie;714;;
01.02.2011;#007.8015;;Betongleitwand unten (freistehend);Punkt;715;;
01.02.2011;#007.8015;;Betongleitwand unten rechts (freistehend);Linie;715;;
01.04.2010;#007.8016;;Betongleitwand mittig oben (freistehend);Punkt;716;;
01.04.2010;#007.8016;;Betongleitwand mittig oben (freistehend);Linie;716;;
01.04.2010;#007.8017;;Umrisslinie Betongleitwand (freistehend);Linie;717;;
01.04.2010;#007.8018;;Schutzplanke doppelt - Beginn Absenkung oben;Punkt;718;;
01.04.2010;#007.8019;;Schutzplanke doppelt - Oberkante Leitplanke;Punkt;719;;
01.04.2010;#007.8019;;Schutzplanke doppelt mittig oben;Linie;719;;
01.04.2010;#000.8072;;Einrichtungen an Rastanlagen;Punkt;72;;
01.04.2010;#000.8072;;Einrichtungen an Rastanlagen, Umrisslinie;Linie;72;;
01.04.2010;#007.8021;;Mülltonne, Papierkorb;Punkt;721;;
01.04.2010;#007.8022;;Bank;Punkt;722;;
01.04.2010;#007.8022;;Bank, Umrisslinie;Linie;722;;
01.04.2010;#007.8023;;Tisch;Punkt;723;;
01.04.2010;#007.8023;;Tisch, Umrisslinie;Linie;723;;
01.04.2010;#007.8024;;Spielgerät;Punkt;724;;
01.04.2010;#007.8024;;Spielgerät, Umrisslinie;Linie;724;;
01.04.2010;#007.8025;;Fahrradständer;Punkt;725;;
01.04.2010;#007.8025;;Fahrradständer, Umrisslinie;Linie;725;;
01.04.2010;#007.8026;;Kraftstoffzapfsäule;Punkt;726;;
01.04.2010;#007.8026;;Umrisslinie einer Kraftstoffzapfsäule;Linie;726;;
01.04.2010;#007.8027;;Tank oberirdisch;Punkt;727;;
01.04.2010;#007.8027;;Umrisslinie eines oberirdischen Tanks;Linie;727;;
01.04.2010;#007.8028;;Tank unterirdisch;Punkt;728;;
01.04.2010;#007.8028;;Umrisslinie eines unterirdischen Tanks;Linie;728;;
01.04.2010;#007.8029;;Einrichtungen an Rastanlagen oben *;Punkt;729;;
01.04.2010;#007.8029;;Einrichtungen an Rastanlagen oben *;Linie;729;;
01.04.2010;#000.8073;;Beleuchtungsmast;Punkt;73;;
01.04.2010;#007.8031;;Ortsbeleuchtung Stahlmast;Punkt;731;;
01.04.2010;#007.8032;;Ortsbeleuchtung Betonmast;Punkt;732;;
01.04.2010;#007.8033;;Ortsbeleuchtung Holzmast;Punkt;733;;
01.04.2010;#007.8034;;Ortsbeleuchtung Hängelampe;Punkt;734;;
01.04.2010;#007.8035;;Pultlampe;Punkt;735;;
01.04.2010;#007.8036;;Pollerleuchte (kleine Leuchte TR);Punkt;736;;
01.04.2010;#007.8038;;Uhr, Temperaturanzeige;Punkt;738;;
01.04.2010;#007.8039;;Beleuchtungsmast oben *;Punkt;739;;
01.04.2010;#000.8074;;Notrufsäule;Punkt;74;;
01.04.2010;#007.8049;;Notrufsäule oben *;Punkt;749;;
01.04.2010;#000.8075;;Stationszeichen / Hilfspunkte Straßendatenbank;Punkt;75;;
01.04.2010;#000.8075;;Stationszeichen/Hilfslinien Straßendatenbank;Linie;75;;
01.04.2010;#007.8050;;Hilfspunkt SIB allgemein;Punkt;750;;
01.04.2010;#007.8050;;Hilfslinie SIB allgemein;Linie;750;;
01.04.2010;#007.8051;;Hilfspunkt OD-Grenze ;Punkt;751;;
01.04.2010;#007.8051;;OD-Grenze;Linie;751;;
01.04.2010;#007.8052;;Netzknoten;Punkt;752;;
01.04.2010;#007.8053;;Astnullpunkt;Punkt;753;;
01.04.2010;#007.8054;;Astendpunkt;Punkt;754;;
01.04.2010;#007.8055;;Kilometrierungstafel BAB;Punkt;755;;
01.04.2010;#007.8056;;Kilometerstein;Punkt;756;;
01.04.2010;#007.8057;;Hilfspunkt Blattbegrenzung TK / AM/SM-Grenze (alt: 288);Punkt;757;;
01.04.2010;#007.8057;;Begrenzungslinie TK / AM/SM-Grenze ;Linie;757;;
01.04.2010;#007.8058;;Hilfspunkt Überlappung Feldkarte (alt: 289);Punkt;758;;
01.04.2010;#007.8058;;Linie Überlappung Feldkarte;Linie;758;;
01.04.2010;#007.8059;;Stationszeichen oben *;Punkt;759;;
01.04.2010;#000.8076;;Pegel / Bodenerkundung (allg.);Punkt;76;;
01.04.2010;#000.8076;;Bodenerkundung (allgem.), Umrisslinie;Linie;76;;
01.04.2010;#007.8060;;refraktionsseismische Untersuchung (R);Punkt;760;;
01.04.2010;#007.8061;;geoelektrische Untersuchung (G);Punkt;761;;
01.04.2010;#007.8062;;Bohrung (B);Punkt;762;;
01.04.2010;#007.8063;;Kleinbohrung / Sondierbohrung (SB);Punkt;763;;
01.04.2010;#007.8064;;Kernbohrung (KB);Punkt;764;;
01.04.2010;#007.8065;;orientierte Kernbohrung (KBR);Punkt;765;;
01.04.2010;#007.8066;;Schürfe (Sch);Punkt;766;;
01.04.2010;#007.8066;;Schürfe, Umrisslinie;Linie;766;;
01.04.2010;#007.8067;;Rammsondierung (RS);Punkt;767;;
01.04.2010;#007.8068;;Drucksondierung (DS);Punkt;768;;
01.04.2010;#007.8069;;Sonstige z. B. Flügelsondierung/Isotopensondierung (FS/IS);Punkt;769;;
01.04.2010;#000.8077;;Zaun (allg.);Punkt;77;;
01.04.2010;#000.8077;;Zaun (allg.);Linie;77;;
01.04.2010;#007.8071;;Metallzaun;Punkt;771;;
01.04.2010;#007.8071;;Metallzaun;Linie;771;;
01.04.2010;#007.8072;;Holzzaun;Punkt;772;;
01.04.2010;#007.8072;;Holzzaun;Linie;772;;
01.04.2010;#007.8073;;Metallzaun auf einer Mauer;Linie;773;;
01.04.2010;#007.8074;;Holzzaun auf einer Mauer;Linie;774;;
01.04.2010;#007.8075;;Weidezaun;Punkt;775;;
01.04.2010;#007.8075;;Weidezaun;Linie;775;;
01.09.2011;#007.8077;;Wildschutzzaun;Linie;777;;
01.04.2010;#007.8079;;Zaunpunkt oben *;Punkt;779;;
01.04.2010;#007.8079;;Zaun oben *;Linie;779;;
01.04.2010;#000.8078;;Tor im Zaun;Punkt;78;;
01.04.2010;#000.8078;;Tor im Zaun;Linie;78;;
01.04.2010;#007.8081;;Torpfosten / Schrankenpfosten;Punkt;781;;
01.04.2010;#007.8081;;Torpfosten Umrisslinie (auch Schrankenpfosten);Linie;781;;
01.04.2010;#007.8085;;Schranke;Punkt;785;;
01.04.2010;#007.8085;;Schranke;Linie;785;;
01.04.2010;#007.8089;;Torpunkt oben *;Punkt;789;;
01.04.2010;#007.8089;;Tor im Zaun oben;Linie;789;;
01.02.2011;#000.8079;;Stützpunkt einer Höhenlinie / Isolinie;Punkt;79;;
01.02.2011;#000.8079;;Höhenlinie / Isolinie (allgemein);Linie;79;;
01.02.2011;#007.8090;;Stützpunkt Höhenlinie Sonderhöhe;Punkt;790;;
01.02.2011;#007.8090;;Höhenlinie Sonderhöhe;Linie;790;;
01.02.2011;#007.8091;;Stützpunkt Höhenlinie 0,1 m;Punkt;791;;
01.02.2011;#007.8091;;Höhenlinie 0,1 m;Linie;791;;
01.02.2011;#007.8092;;Stützpunkt Höhenlinie 0,2 m;Punkt;792;;
01.02.2011;#007.8092;;Höhenlinie 0,2 m;Linie;792;;
01.02.2011;#007.8093;;Stützpunkt Höhenlinie 0,25 m;Punkt;793;;
01.02.2011;#007.8093;;Höhenlinie 0,25 m;Linie;793;;
01.02.2011;#007.8094;;Stützpunkt Höhenlinie 0,5 m;Punkt;794;;
